filename,width,height,class,xmin,ymin,xmax,ymax
fired_dough_twist004S(1).JPG,816,612,fired_dough_twist,418,241,691,351
fired_dough_twist004S(1).JPG,816,612,coin,88,294,158,366
doughnut009S(4).JPG,816,612,doughnut,475,268,757,386
doughnut009S(4).JPG,816,612,coin,55,312,127,387
banana012T(3).JPG,816,612,banana,426,142,621,529
banana012T(3).JPG,816,612,coin,150,284,221,351
lemon002T(24).JPG,816,612,lemon,406,223,621,402
lemon002T(24).JPG,816,612,coin,112,120,191,192
pear005T(5).JPG,504,378,pear,179,120,268,207
pear005T(5).JPG,504,378,coin,380,264,408,295
egg005S(4).JPG,816,612,egg,483,208,650,338
egg005S(4).JPG,816,612,coin,115,278,186,350
qiwi005T(1).JPG,816,612,qiwi,294,282,478,416
qiwi005T(1).JPG,816,612,coin,316,65,368,119
mooncake001S(15).JPG,816,612,mooncake,516,331,638,397
mooncake001S(15).JPG,816,612,coin,141,345,207,406
plum002S(1).JPG,816,612,plum,459,260,626,400
plum002S(1).JPG,816,612,coin,156,356,228,418
tomato003T(9).JPG,816,612,tomato,420,268,618,457
tomato003T(9).JPG,816,612,coin,99,213,158,270
plum002T(15).JPG,816,612,plum,406,224,572,384
plum002T(15).JPG,816,612,coin,129,169,193,237
fired_dough_twist002S(4).JPG,816,612,fired_dough_twist,429,214,678,333
fired_dough_twist002S(4).JPG,816,612,coin,43,283,120,354
banana012S(1).JPG,816,612,banana,342,295,677,370
banana012S(1).JPG,816,612,coin,122,327,185,388
plum003T(15).JPG,816,612,plum,461,272,649,460
plum003T(15).JPG,816,612,coin,113,153,196,228
doughnut004T(8).JPG,816,612,doughnut,374,212,636,464
doughnut004T(8).JPG,816,612,coin,150,149,213,209
qiwi005S(3).JPG,816,612,qiwi,486,279,661,403
qiwi005S(3).JPG,816,612,coin,173,358,234,417
plum002T(3).JPG,816,612,plum,421,293,577,445
plum002T(3).JPG,816,612,coin,131,193,196,254
banana009T(8).JPG,816,612,banana,235,126,423,558
banana009T(8).JPG,816,612,coin,392,39,451,99
plum004S(4).JPG,816,612,plum,464,235,614,364
plum004S(4).JPG,816,612,coin,137,321,198,380
apple016S(17).JPG,816,612,apple,420,139,643,345
apple016S(17).JPG,816,612,coin,87,296,156,362
qiwi003T(4).JPG,816,612,qiwi,329,302,524,453
qiwi003T(4).JPG,816,612,coin,417,183,477,240
egg003S(1).JPG,816,612,egg,501,231,641,336
egg003S(1).JPG,816,612,coin,193,284,258,353
apple017S(17).JPG,816,612,apple,425,216,663,421
apple017S(17).JPG,816,612,coin,89,366,163,433
mango010T(10).JPG,816,612,mango,424,213,686,384
mango010T(10).JPG,816,612,coin,111,167,183,238
orange008S(2).JPG,816,612,orange,434,178,637,343
orange008S(2).JPG,816,612,coin,180,301,240,359
lemon001S(8).JPG,816,612,lemon,491,257,614,379
lemon001S(8).JPG,816,612,coin,181,333,240,391
fired_dough_twist004T(3).JPG,816,612,fired_dough_twist,452,195,577,441
fired_dough_twist004T(3).JPG,816,612,coin,178,203,241,268
tomato002T(8).JPG,816,612,tomato,388,276,580,461
tomato002T(8).JPG,816,612,coin,131,246,195,308
apple016T(13).JPG,816,612,apple,415,216,650,440
apple016T(13).JPG,816,612,coin,151,171,212,231
apple017T(13).JPG,816,612,apple,414,178,641,394
apple017T(13).JPG,816,612,coin,162,149,222,209
egg004S(5).JPG,816,612,egg,502,252,626,371
egg004S(5).JPG,816,612,coin,70,318,147,389
pear004T(4).JPG,816,612,pear,382,233,595,433
pear004T(4).JPG,816,612,coin,122,222,182,281
banana013T(2).JPG,816,612,banana,414,83,643,540
banana013T(2).JPG,816,612,coin,145,216,210,282
grape001S(4).JPG,816,612,grape,275,168,736,444
grape001S(4).JPG,816,612,coin,111,386,177,449
doughnut008S(5).JPG,816,612,doughnut,407,244,657,335
doughnut008S(5).JPG,816,612,coin,33,292,104,364
banana015S(5).JPG,504,378,banana,21,183,258,287
banana015S(5).JPG,504,378,coin,428,229,493,292
plum002S(11).JPG,816,612,plum,454,242,611,391
plum002S(11).JPG,816,612,coin,91,335,172,404
bun008T(4).JPG,816,612,bun,382,254,530,446
bun008T(4).JPG,816,612,coin,160,242,214,294
plum003S(11).JPG,816,612,plum,89,156,170,231
plum003S(11).JPG,816,612,coin,105,348,175,416
pear002S(3).JPG,816,612,pear,437,247,646,450
pear002S(3).JPG,816,612,coin,69,389,141,456
orange009T(1).JPG,816,612,orange,177,222,357,406
orange009T(1).JPG,816,612,coin,590,294,647,352
egg002T(2).JPG,816,612,egg,539,263,665,415
egg002T(2).JPG,816,612,coin,138,300,200,361
orange012S(8).JPG,504,378,orange,335,110,493,257
orange012S(8).JPG,504,378,coin,30,215,77,264
tomato003S(28).JPG,816,612,tomato,463,237,650,370
tomato003S(28).JPG,816,612,coin,151,324,221,386
mango010T(8).JPG,816,612,mango,452,202,598,412
mango010T(8).JPG,816,612,coin,154,159,219,223
plum001S(18).JPG,816,612,plum,436,180,624,342
plum001S(18).JPG,816,612,coin,116,290,190,362
tomato004S(15).JPG,816,612,tomato,464,135,656,276
tomato004S(15).JPG,816,612,coin,127,223,200,285
pear001S(5).JPG,816,612,pear,414,140,626,342
pear001S(5).JPG,816,612,coin,43,292,101,358
pear003S(11).JPG,816,612,pear,431,172,639,380
pear003S(11).JPG,816,612,coin,159,333,231,398
pear002S(11).JPG,816,612,pear,460,206,659,407
pear002S(11).JPG,816,612,coin,98,345,173,418
grape002S(2).JPG,816,612,grape,386,206,665,388
grape002S(2).JPG,816,612,coin,99,332,163,391
apple015T(9).JPG,816,612,apple,321,243,573,501
apple015T(9).JPG,816,612,coin,78,229,148,293
egg001T(4).JPG,816,612,egg,420,290,580,417
egg001T(4).JPG,816,612,coin,56,250,125,320
lemon001T(17).JPG,816,612,lemon,469,288,641,499
lemon001T(17).JPG,816,612,coin,99,123,171,189
egg007S(3).JPG,816,612,egg,586,299,726,416
egg007S(3).JPG,816,612,coin,68,363,138,431
mango005S(9).JPG,816,612,mango,473,331,664,419
mango005S(9).JPG,816,612,coin,127,371,200,438
banana010T(4).JPG,816,612,banana,343,188,518,545
banana010T(4).JPG,816,612,coin,125,289,178,339
sachima005T(8).JPG,816,612,sachima,421,240,650,442
sachima005T(8).JPG,816,612,coin,91,169,164,236
lemon001S(13).JPG,816,612,lemon,482,220,628,342
lemon001S(13).JPG,816,612,coin,196,299,259,355
mix008S(4).JPG,816,612,banana,259,220,424,319
mix008S(4).JPG,816,612,tomato,500,194,673,326
mix008S(4).JPG,816,612,coin,77,285,140,344
mango009T(4).JPG,816,612,mango,441,211,577,406
mango009T(4).JPG,816,612,coin,104,233,166,294
mooncake001S(8).JPG,816,612,mooncake,481,338,606,394
mooncake001S(8).JPG,816,612,coin,139,352,203,411
fired_dough_twist007T(5).JPG,504,378,fired_dough_twist,135,164,285,222
fired_dough_twist007T(5).JPG,504,378,coin,412,113,450,153
pear006S(1).JPG,504,378,pear,278,109,403,227
pear006S(1).JPG,504,378,coin,70,207,119,254
apple019S(4).JPG,504,378,apple,243,45,465,257
apple019S(4).JPG,504,378,coin,33,192,88,246
tomato004T(11).JPG,816,612,tomato,392,198,664,446
tomato004T(11).JPG,816,612,coin,28,235,113,314
pear003T(15).JPG,816,612,pear,382,215,595,429
pear003T(15).JPG,816,612,coin,151,160,211,217
lemon004T(9).JPG,816,612,lemon,488,272,637,450
lemon004T(9).JPG,816,612,coin,139,207,202,270
fired_dough_twist001S(2).JPG,816,612,fired_dough_twist,396,258,685,371
fired_dough_twist001S(2).JPG,816,612,coin,66,320,139,390
apple009S(4).JPG,816,612,apple,392,129,679,398
apple009S(4).JPG,816,612,coin,56,333,144,415
banana013S(11).JPG,816,612,banana,315,266,681,356
banana013S(11).JPG,816,612,coin,156,313,219,374
pear002T(15).JPG,816,612,pear,383,227,566,423
pear002T(15).JPG,816,612,coin,83,303,142,368
doughnut005S(13).JPG,816,612,doughnut,440,303,710,387
doughnut005S(13).JPG,816,612,coin,131,333,196,396
peach002S(8).JPG,816,612,peach,465,233,620,389
peach002S(8).JPG,816,612,coin,72,349,142,418
plum001T(5).JPG,816,612,plum,412,175,630,391
plum001T(5).JPG,816,612,coin,100,170,178,247
doughnut004S(13).JPG,816,612,doughnut,396,297,659,394
doughnut004S(13).JPG,816,612,coin,107,331,171,395
qiwi006S(5).JPG,816,612,qiwi,218,248,387,371
qiwi006S(5).JPG,816,612,coin,560,319,624,382
mango007T(11).JPG,816,612,mango,464,239,599,413
mango007T(11).JPG,816,612,coin,124,272,187,334
peach004S(1).JPG,816,612,peach,476,225,619,357
peach004S(1).JPG,816,612,coin,146,315,209,373
orange008T(19).JPG,816,612,orange,372,255,582,486
orange008T(19).JPG,816,612,coin,121,165,185,228
apple014T(4).JPG,816,612,apple,291,268,507,472
apple014T(4).JPG,816,612,coin,278,75,337,133
bread007S(2).JPG,816,612,bread,374,161,706,212
bread007S(2).JPG,816,612,coin,145,185,219,257
orange011S(12).JPG,816,612,orange,435,108,639,292
orange011S(12).JPG,816,612,coin,140,251,203,312
mango002T(3).JPG,816,612,mango,327,246,572,421
mango002T(3).JPG,816,612,coin,61,74,129,139
mango006T(11).JPG,816,612,mango,446,274,587,492
mango006T(11).JPG,816,612,coin,106,286,173,354
litchi004S(3).JPG,816,612,litchi,492,326,624,440
litchi004S(3).JPG,816,612,coin,218,362,287,428
orange010S(3).JPG,816,612,orange,426,96,632,292
orange010S(3).JPG,816,612,coin,133,244,203,306
orange010S(12).JPG,816,612,orange,458,114,671,313
orange010S(12).JPG,816,612,coin,137,262,201,324
sachima002S(2).JPG,816,612,sachima,444,286,662,408
sachima002S(2).JPG,816,612,coin,61,348,140,421
mix013S(3).JPG,816,612,lemon,325,181,454,310
mix013S(3).JPG,816,612,pear,545,115,748,317
mix013S(3).JPG,816,612,coin,62,269,121,327
banana011T(9).JPG,816,612,banana,355,118,573,536
banana011T(9).JPG,816,612,coin,81,45,156,116
lemon004S(7).JPG,816,612,lemon,476,172,621,294
lemon004S(7).JPG,816,612,coin,90,257,147,322
sachima002T(15).JPG,816,612,sachima,372,191,577,424
sachima002T(15).JPG,816,612,coin,67,176,144,245
sachima004T(5).JPG,816,612,sachima,461,266,643,456
sachima004T(5).JPG,816,612,coin,164,173,228,234
apple017T(25).JPG,816,612,apple,351,202,582,414
apple017T(25).JPG,816,612,coin,135,185,195,241
litchi002T(4).JPG,816,612,litchi,445,214,604,358
litchi002T(4).JPG,816,612,coin,159,222,239,299
apple002S(3).JPG,816,612,apple,103,205,447,525
apple002S(3).JPG,816,612,coin,656,429,773,542
mango004S(4).JPG,816,612,mango,468,348,624,425
mango004S(4).JPG,816,612,coin,175,381,239,441
orange006T(4).JPG,816,612,orange,279,165,468,351
orange006T(4).JPG,816,612,coin,546,144,606,207
bread001T(5).JPG,816,612,bread,178,191,514,494
bread001T(5).JPG,816,612,coin,608,182,675,247
apple012S(3).JPG,816,612,apple,261,179,495,381
apple012S(3).JPG,816,612,coin,674,326,747,395
apple016T(25).JPG,816,612,apple,358,236,585,453
apple016T(25).JPG,816,612,coin,132,209,190,263
sachima003S(11).JPG,816,612,sachima,438,273,661,379
sachima003S(11).JPG,816,612,coin,40,331,117,401
sachima002S(11).JPG,816,612,sachima,440,205,656,325
sachima002S(11).JPG,816,612,coin,57,273,136,350
lemon003S(3).JPG,816,612,lemon,433,192,572,335
lemon003S(3).JPG,816,612,coin,116,288,178,345
sachima003T(1).JPG,816,612,sachima,386,287,582,451
sachima003T(1).JPG,816,612,coin,102,184,170,243
apple017S(21).JPG,816,612,apple,455,207,688,406
apple017S(21).JPG,816,612,coin,132,354,202,420
apple016S(21).JPG,816,612,apple,421,142,656,356
apple016S(21).JPG,816,612,coin,78,307,147,372
peach005T(2).JPG,816,612,peach,425,235,631,463
peach005T(2).JPG,816,612,coin,133,202,209,274
apple015S(7).JPG,816,612,apple,420,182,633,373
apple015S(7).JPG,816,612,coin,142,324,208,391
orange011T(16).JPG,816,612,orange,457,261,660,478
orange011T(16).JPG,816,612,coin,160,223,222,276
bun006S(2).JPG,816,612,bun,454,270,752,427
bun006S(2).JPG,816,612,coin,80,383,161,460
peach003S(5).JPG,816,612,peach,439,289,601,434
peach003S(5).JPG,816,612,coin,41,391,112,456
qiwi007S(8).JPG,612,612,qiwi,370,281,581,448
qiwi007S(8).JPG,612,612,coin,47,386,118,457
doughnut006T(3).JPG,816,612,doughnut,392,188,664,481
doughnut006T(3).JPG,816,612,coin,124,102,197,169
mango005T(7).JPG,816,612,mango,486,274,614,473
mango005T(7).JPG,816,612,coin,132,299,200,367
plum003T(23).JPG,816,612,plum,450,241,642,445
plum003T(23).JPG,816,612,coin,107,153,191,228
apple018S(9).JPG,816,612,apple,447,165,646,339
apple018S(9).JPG,816,612,coin,181,294,246,356
sachima005S(6).JPG,816,612,sachima,458,265,651,362
sachima005S(6).JPG,816,612,coin,91,318,173,393
mooncake006T(2).JPG,816,612,mooncake,463,249,722,506
mooncake006T(2).JPG,816,612,coin,51,213,132,290
doughnut005T(5).JPG,816,612,doughnut,418,248,646,489
doughnut005T(5).JPG,816,612,coin,189,139,247,193
banana008T(5).JPG,816,612,banana,346,71,548,514
banana008T(5).JPG,816,612,coin,295,294,360,356
bun005S(4).JPG,816,612,bun,430,182,670,359
bun005S(4).JPG,816,612,coin,94,304,166,374
tomato002S(6).JPG,816,612,tomato,382,229,545,367
tomato002S(6).JPG,816,612,coin,110,325,179,381
mooncake005T(4).JPG,816,612,mooncake,438,261,589,407
mooncake005T(4).JPG,816,612,coin,98,218,167,288
fired_dough_twist003S(9).JPG,816,612,fired_dough_twist,383,261,686,367
fired_dough_twist003S(9).JPG,816,612,coin,75,324,155,402
tomato004T(27).JPG,816,612,tomato,449,202,647,409
tomato004T(27).JPG,816,612,coin,140,235,216,298
mooncake002T(14).JPG,816,612,mooncake,433,200,573,336
mooncake002T(14).JPG,816,612,coin,90,152,163,219
mooncake003S(3).JPG,816,612,mooncake,484,334,616,397
mooncake003S(3).JPG,816,612,coin,112,345,179,408
doughnut009S(14).JPG,816,612,doughnut,451,245,741,347
doughnut009S(14).JPG,816,612,coin,69,287,144,357
tomato004T(1).JPG,816,612,tomato,431,242,663,475
tomato004T(1).JPG,816,612,coin,115,257,193,321
grape002S(10).JPG,816,612,grape,370,184,676,354
grape002S(10).JPG,816,612,coin,101,302,166,366
bun003T(3).JPG,816,612,bun,357,204,580,504
bun003T(3).JPG,816,612,coin,75,254,148,324
apple016S(1).JPG,816,612,apple,381,155,594,358
apple016S(1).JPG,816,612,coin,81,311,152,377
doughnut008S(14).JPG,816,612,doughnut,429,265,681,360
doughnut008S(14).JPG,816,612,coin,25,306,104,377
mooncake002S(10).JPG,816,612,mooncake,486,352,610,422
mooncake002S(10).JPG,816,612,coin,138,365,205,427
mix006T(2).JPG,816,612,banana,267,154,659,331
mix006T(2).JPG,816,612,mango,358,377,584,539
mix006T(2).JPG,816,612,coin,111,64,176,125
mooncake003S(10).JPG,816,612,mooncake,469,340,597,406
mooncake003S(10).JPG,816,612,coin,105,360,167,423
tomato003T(5).JPG,816,612,tomato,507,231,719,441
tomato003T(5).JPG,816,612,coin,145,193,206,252
grape002T(14).JPG,816,612,grape,350,143,689,468
grape002T(14).JPG,816,612,coin,88,206,152,273
orange005T(2).JPG,816,612,orange,194,204,382,416
orange005T(2).JPG,816,612,coin,473,289,538,355
apple011S(5).JPG,816,612,apple,463,259,686,450
apple011S(5).JPG,816,612,coin,155,399,222,465
doughnut004S(6).JPG,816,612,doughnut,421,301,677,396
doughnut004S(6).JPG,816,612,coin,92,341,156,401
mango007S(2).JPG,816,612,mango,467,269,641,359
mango007S(2).JPG,816,612,coin,136,316,202,377
egg005S(8).JPG,816,612,egg,424,167,593,299
egg005S(8).JPG,816,612,coin,204,237,281,307
orange015T(2).JPG,504,378,orange,262,126,388,257
orange015T(2).JPG,504,378,coin,54,183,91,222
litchi001T(2).JPG,816,612,litchi,397,219,545,372
litchi001T(2).JPG,816,612,coin,148,323,229,404
orange013S(5).JPG,504,378,orange,290,75,410,203
orange013S(5).JPG,504,378,coin,76,173,124,219
apple007T(2).JPG,816,612,apple,197,110,458,380
apple007T(2).JPG,816,612,coin,566,452,632,524
mango001T(5).JPG,816,612,mango,421,277,549,457
mango001T(5).JPG,816,612,coin,223,221,269,269
doughnut002T(1).JPG,816,612,doughnut,261,271,526,536
doughnut002T(1).JPG,816,612,coin,262,44,326,113
orange003S(5).JPG,816,612,orange,90,154,417,471
orange003S(5).JPG,816,612,coin,693,383,805,490
apple017T(2).JPG,816,612,apple,383,233,627,473
apple017T(2).JPG,816,612,coin,126,214,190,277
bread004S(4).JPG,816,612,bread,344,283,816,387
bread004S(4).JPG,816,612,coin,47,343,189,479
doughnut009S(8).JPG,816,612,doughnut,459,239,732,350
doughnut009S(8).JPG,816,612,coin,18,279,87,352
qiwi008T(3).JPG,504,378,qiwi,202,125,280,206
qiwi008T(3).JPG,504,378,coin,110,168,151,206
mix010S(5).JPG,816,612,tomato,319,219,505,362
mix010S(5).JPG,816,612,lemon,604,230,751,364
mix010S(5).JPG,816,612,coin,106,313,165,371
banana014S(8).JPG,816,612,banana,276,312,712,427
banana014S(8).JPG,816,612,coin,58,352,131,424
lemon001T(6).JPG,816,612,lemon,438,254,587,433
lemon001T(6).JPG,816,612,coin,135,268,198,328
sachima001S(4).JPG,816,612,sachima,483,351,700,462
sachima001S(4).JPG,816,612,coin,91,408,166,479
tomato004S(23).JPG,816,612,tomato,416,151,618,292
tomato004S(23).JPG,816,612,coin,115,241,186,304
doughnut002S(3).JPG,816,612,doughnut,51,323,398,480
doughnut002S(3).JPG,816,612,coin,674,404,768,515
bun002T(2).JPG,816,612,bun,374,202,603,478
bun002T(2).JPG,816,612,coin,98,268,169,335
plum004S(8).JPG,816,612,plum,480,178,626,316
plum004S(8).JPG,816,612,coin,160,268,221,331
qiwi008S(1).JPG,504,378,qiwi,164,143,262,240
qiwi008S(1).JPG,504,378,coin,433,199,495,259
mooncake002S(2).JPG,816,612,mooncake,499,325,627,389
mooncake002S(2).JPG,816,612,coin,128,340,195,404
lemon001S(4).JPG,816,612,lemon,462,232,607,355
lemon001S(4).JPG,816,612,coin,205,315,262,371
plum003T(19).JPG,816,612,plum,442,246,617,423
plum003T(19).JPG,816,612,coin,123,130,195,201
peach004S(12).JPG,816,612,peach,455,207,603,334
peach004S(12).JPG,816,612,coin,166,295,225,352
fired_dough_twist002S(8).JPG,816,612,fired_dough_twist,440,218,722,351
fired_dough_twist002S(8).JPG,816,612,coin,27,302,105,374
plum002T(19).JPG,816,612,plum,464,250,638,421
plum002T(19).JPG,816,612,coin,119,129,197,202
mooncake004T(5).JPG,816,612,mooncake,466,249,582,371
mooncake004T(5).JPG,816,612,coin,115,201,176,261
tomato003S(7).JPG,816,612,tomato,462,269,713,461
tomato003S(7).JPG,816,612,coin,119,395,207,479
plum001T(10).JPG,816,612,plum,425,168,664,393
plum001T(10).JPG,816,612,coin,82,183,162,259
tomato003T(20).JPG,816,612,tomato,373,267,610,505
tomato003T(20).JPG,816,612,coin,82,191,152,258
banana009T(4).JPG,816,612,banana,338,50,557,489
banana009T(4).JPG,816,612,coin,191,203,243,256
bread002S(1).JPG,816,612,bread,64,255,508,394
bread002S(1).JPG,816,612,coin,720,280,814,378
bun004S(5).JPG,816,612,bun,490,254,733,438
bun004S(5).JPG,816,612,coin,90,355,161,424
peach001S(2).JPG,816,612,peach,482,232,641,374
peach001S(2).JPG,816,612,coin,96,325,160,389
doughnut004T(4).JPG,816,612,doughnut,382,217,610,460
doughnut004T(4).JPG,816,612,coin,173,153,236,215
peach004T(16).JPG,816,612,peach,508,291,677,455
peach004T(16).JPG,816,612,coin,200,175,265,236
doughnut008S(9).JPG,816,612,doughnut,404,269,681,360
doughnut008S(9).JPG,816,612,coin,56,311,125,380
mooncake003T(1).JPG,816,612,mooncake,474,280,604,404
mooncake003T(1).JPG,816,612,coin,131,213,193,277
grape001S(8).JPG,816,612,grape,350,151,778,402
grape001S(8).JPG,816,612,coin,83,344,151,410
mix011S(4).JPG,816,612,tomato,319,206,510,342
mix011S(4).JPG,816,612,orange,557,153,770,349
mix011S(4).JPG,816,612,coin,105,294,171,362
mango010T(4).JPG,816,612,mango,438,193,595,428
mango010T(4).JPG,816,612,coin,94,171,161,239
tomato004S(3).JPG,816,612,tomato,461,175,656,319
tomato004S(3).JPG,816,612,coin,151,263,222,335
orange008T(23).JPG,816,612,orange,444,271,669,523
orange008T(23).JPG,816,612,coin,145,213,211,277
orange002S(4).JPG,816,612,orange,155,155,439,439
orange002S(4).JPG,816,612,coin,696,368,791,455
tomato003S(24).JPG,816,612,tomato,449,244,629,374
tomato003S(24).JPG,816,612,coin,139,334,205,396
apple016T(3).JPG,816,612,apple,312,153,559,408
apple016T(3).JPG,816,612,coin,113,220,172,282
orange012S(4).JPG,504,378,orange,342,121,497,266
orange012S(4).JPG,504,378,coin,4,224,56,272
apple006T(3).JPG,816,612,apple,334,250,578,519
apple006T(3).JPG,816,612,coin,370,117,436,182
doughnut005S(7).JPG,816,612,doughnut,405,323,657,413
doughnut005S(7).JPG,816,612,coin,136,358,225,420
mango006S(3).JPG,816,612,mango,456,323,667,422
mango006S(3).JPG,816,612,coin,144,372,212,437
orange004T(3).JPG,816,612,orange,287,107,493,327
orange004T(3).JPG,816,612,coin,470,440,529,507
apple010S(4).JPG,816,612,apple,446,171,688,408
apple010S(4).JPG,816,612,coin,151,348,222,414
tomato002T(4).JPG,816,612,tomato,434,292,645,498
tomato002T(4).JPG,816,612,coin,136,280,205,342
mix007T(3).JPG,816,612,banana,301,108,692,294
mix007T(3).JPG,816,612,mango,363,358,634,553
mix007T(3).JPG,816,612,coin,105,249,168,314
mango009T(13).JPG,816,612,mango,440,266,603,497
mango009T(13).JPG,816,612,coin,90,263,161,326
pear004T(8).JPG,816,612,pear,404,220,611,436
pear004T(8).JPG,816,612,coin,139,222,202,285
tomato001T(2).JPG,816,612,tomato,393,271,645,526
tomato001T(2).JPG,816,612,coin,116,256,187,324
sachima005T(12).JPG,816,612,sachima,376,204,611,401
sachima005T(12).JPG,816,612,coin,89,225,163,293
orange007T(5).JPG,816,612,orange,242,240,512,482
orange007T(5).JPG,816,612,coin,524,138,595,207
apple013S(2).JPG,816,612,apple,473,175,666,344
apple013S(2).JPG,816,612,coin,189,306,246,362
sachima004T(12).JPG,816,612,sachima,423,214,601,368
sachima004T(12).JPG,816,612,coin,142,206,201,263
doughnut006S(1).JPG,816,612,doughnut,409,311,679,410
doughnut006S(1).JPG,816,612,coin,94,352,165,416
mango005S(5).JPG,816,612,mango,462,355,650,446
mango005S(5).JPG,816,612,coin,125,395,203,460
litchi003T(5).JPG,816,612,litchi,447,269,589,428
litchi003T(5).JPG,816,612,coin,204,272,274,344
apple003S(2).JPG,816,612,apple,107,198,411,479
apple003S(2).JPG,816,612,coin,684,396,790,493
sachima005T(4).JPG,816,612,sachima,422,245,609,419
sachima005T(4).JPG,816,612,coin,83,186,142,247
lemon002T(12).JPG,816,612,lemon,430,235,619,410
lemon002T(12).JPG,816,612,coin,127,165,203,234
banana010T(8).JPG,816,612,banana,298,110,565,542
banana010T(8).JPG,816,612,coin,132,93,197,157
tomato003S(32).JPG,816,612,tomato,454,252,640,376
tomato003S(32).JPG,816,612,coin,134,334,193,390
lemon003T(12).JPG,816,612,lemon,462,257,642,415
lemon003T(12).JPG,816,612,coin,137,220,198,285
mix012S(2).JPG,816,612,orange,278,120,485,322
mix012S(2).JPG,816,612,lemon,562,177,713,319
mix012S(2).JPG,816,612,coin,80,266,143,328
doughnut006T(12).JPG,816,612,doughnut,424,185,705,475
doughnut006T(12).JPG,816,612,coin,125,110,192,181
mix002S(2).JPG,816,612,banana,230,275,428,399
mix002S(2).JPG,816,612,apple,463,216,696,422
mix002S(2).JPG,816,612,coin,75,344,148,412
lemon003T(1).JPG,816,612,lemon,510,275,677,463
lemon003T(1).JPG,816,612,coin,135,239,202,307
doughnut007T(12).JPG,816,612,doughnut,367,218,577,433
doughnut007T(12).JPG,816,612,coin,140,183,198,241
sachima003S(3).JPG,816,612,sachima,457,240,669,342
sachima003S(3).JPG,816,612,coin,22,294,95,366
pear001S(9).JPG,816,612,pear,488,116,681,320
pear001S(9).JPG,816,612,coin,122,272,187,337
tomato004S(19).JPG,816,612,tomato,494,147,692,290
tomato004S(19).JPG,816,612,coin,196,232,261,295
orange011S(2).JPG,816,612,orange,450,102,671,302
orange011S(2).JPG,816,612,coin,109,254,174,312
litchi005S(2).JPG,816,612,litchi,485,301,606,415
litchi005S(2).JPG,816,612,coin,226,338,290,405
mango003T(2).JPG,816,612,mango,392,199,655,388
mango003T(2).JPG,816,612,coin,139,196,204,258
pear001S(14).JPG,816,612,pear,476,120,672,314
pear001S(14).JPG,816,612,coin,118,271,179,337
bread006S(3).JPG,816,612,bread,383,178,711,241
bread006S(3).JPG,816,612,coin,173,206,247,284
apple015T(5).JPG,816,612,apple,390,185,695,478
apple015T(5).JPG,816,612,coin,134,196,204,266
plum004S(20).JPG,816,612,plum,470,220,608,355
plum004S(20).JPG,816,612,coin,135,310,195,369
pear002T(19).JPG,816,612,pear,399,185,608,390
pear002T(19).JPG,816,612,coin,85,201,151,265
doughnut006S(16).JPG,816,612,doughnut,423,287,667,367
doughnut006S(16).JPG,816,612,coin,139,328,203,389
lemon004T(5).JPG,816,612,lemon,462,234,614,417
lemon004T(5).JPG,816,612,coin,127,202,189,265
sachima004S(7).JPG,816,612,sachima,468,295,704,403
sachima004S(7).JPG,816,612,coin,132,348,200,417
apple002T(1).JPG,816,612,apple,296,70,597,379
apple002T(1).JPG,816,612,coin,540,496,622,576
doughnut007T(2).JPG,816,612,doughnut,422,200,616,416
doughnut007T(2).JPG,816,612,coin,141,159,198,214
qiwi006S(9).JPG,816,612,qiwi,216,243,415,389
qiwi006S(9).JPG,816,612,coin,624,340,698,406
plum004T(24).JPG,816,612,plum,406,239,601,419
plum004T(24).JPG,816,612,coin,124,108,202,188
plum001T(9).JPG,816,612,plum,402,156,641,375
plum001T(9).JPG,816,612,coin,103,191,179,264
bun007S(3).JPG,816,612,bun,420,188,683,330
bun007S(3).JPG,816,612,coin,60,281,131,349
peach002S(4).JPG,816,612,peach,470,224,632,382
peach002S(4).JPG,816,612,coin,98,331,170,399
bun001T(4).JPG,816,612,bun,367,263,622,479
bun001T(4).JPG,816,612,coin,70,263,142,330
peach004T(3).JPG,816,612,peach,512,315,677,471
peach004T(3).JPG,816,612,coin,185,125,245,189
mango002S(1).JPG,816,612,mango,441,337,606,470
mango002S(1).JPG,816,612,coin,88,417,168,492
litchi004T(1).JPG,816,612,litchi,486,320,652,470
litchi004T(1).JPG,816,612,coin,143,294,221,372
orange010T(1).JPG,816,612,orange,397,226,624,458
orange010T(1).JPG,816,612,coin,94,260,162,323
lemon002S(16).JPG,816,612,lemon,515,247,656,374
lemon002S(16).JPG,816,612,coin,171,329,232,389
lemon002S(2).JPG,816,612,lemon,463,265,595,387
lemon002S(2).JPG,816,612,coin,163,343,223,403
mooncake001S(4).JPG,816,612,mooncake,514,333,642,394
mooncake001S(4).JPG,816,612,coin,160,346,228,409
lemon003S(16).JPG,816,612,lemon,455,168,611,309
lemon003S(16).JPG,816,612,coin,144,260,207,322
mango009T(8).JPG,816,612,mango,431,252,632,395
mango009T(8).JPG,816,612,coin,123,210,189,271
apple009S(3).JPG,816,612,apple,372,36,665,317
apple009S(3).JPG,816,612,coin,49,250,134,331
fired_dough_twist001S(5).JPG,816,612,fired_dough_twist,437,225,720,337
fired_dough_twist001S(5).JPG,816,612,coin,61,282,139,352
pear002T(12).JPG,816,612,pear,391,207,580,401
pear002T(12).JPG,816,612,coin,94,182,155,240
